"X","Y","species","ID","diam1","status.x","diam2","status.y","growth","surv","size_class","n_con","n_het","BAc5","BAh5","BAc10","BAh10","BAc15","BAh15","BAc20","BAh20","gap","myc","shade","drought","waterlogging","diameter","count","habit","ph","tec","org","alt","tecat","camg","cations"
207.2,76.5,"LITU",7144,11.4,1,10.9,1,-0.0625,1,"sap",1,0,0,0,2920.966,5667.857,6653.603,17297.28,15179.58,35615.82,46.64121,"am",2.07,2.6,1.3,6.188298,94,"tree",6.103953,13.41082,7.88917,2.003862717546,80.9198235291077,7.65342668119654,0.0147305081192069
207.3,143.7,"FRAX",7300,2,1,2.4,1,0.05,1,"seed",0,2,0,2665.5,0,11176.95,0,22591.32,0,51490.42,27.26827,"am",2.98,NA,NA,3.303949,785,"tree",5.797645,12.08214,7.580855,3.28260134886044,77.1599373108591,6.93728217857822,-0.00774425546651629
207.3,178.8,"COFL",7408,10.9,1,10.2,6,-0.0875,1,"sap",5,1,0,330.0636,0,6926.583,0,16497.14,0,43891.85,27.25886,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.945839,11.49568,7.551687,2.2497698501511,81.6655221440475,6.37704580241586,-0.00246234201707665
207.7,24.2,"NYSY",7057,4.3,1,5.6,1,0.1625,1,"sap",1,1,2156.515,750.3458,2991.205,5747.497,2991.205,15469.63,2991.205,40533.37,24.91037,"other",3.52,2,1.87,4.075186,403,"tree",5.766612,11.61945,8.35006,3.99839410118733,75.6881663840074,7.75630642788442,-0.0223954844472049
207.8,194.4,"COFL",7448,3,1,4,1,0.125,1,"sap",3,1,0,4667.88,0,10100.94,0,16905.96,0,39196.2,19.02603,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",6.031542,11.65925,7.568924,1.47029602969884,83.3165005715771,6.10864698078624,0.00561040375729477
207.8,235,"COFL",7519,2.4,1,3.8,1,0.175,1,"seed",2,3,13.86228,1456.866,123.4253,15717.18,192.7681,23143.43,648.5033,48506.12,18.69306,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",6.392192,12.24971,7.694163,0.0647568208619498,89.4105269314082,5.38305612847891,0.0429552711491545
207.9,110.3,"CACR",7217,4,1,7,6,0.375,1,"sap",0,5,0,3857.42,0,10788.27,0,23961.75,0,37307.74,26.1551,"ecm",4.58,2.02,2.3,3.496869,543,"shrub-tree",6.322806,13.38383,7.695976,2.66747914117385,87.5913621202897,7.36838886462392,0.0344446492892811
207.9,111,"ACRU",7218,2.2,1,3,6,0.1,1,"seed",0,0,174.272,2912.649,238.8631,11925.4,1489.06,23466.62,1663.568,38529.27,26.03802,"am",3.44,1.84,3.08,3.795745,1927,"tree",6.316241,13.36263,7.692765,2.69012148755532,87.4362029579156,7.36076453008949,0.0340195065980342
207.9,163.4,"COFL",7360,2.3,1,3.2,1,0.1125,1,"seed",1,1,23.75829,4059.409,90.13229,8805.405,395.1809,14355.51,851.348,39017.69,27.41745,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.967836,11.54902,7.554789,2.89367886334541,82.1002449307159,6.63701156369733,0.00591804552105908
207.9,229.3,"COFL",7520,2,1,2.2,1,0.025,1,"seed",0,0,19.63495,2389.048,183.147,11968.64,192.7681,27412.43,711.3822,40963.27,19.64586,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",6.354615,12.22095,7.669512,0.160820676341591,88.8369420756479,5.48507001164904,0.0417908882844688
208,96.9,"JUVI",7220,6,1,8.5,1,0.3125,1,"sap",5,1,0,4813.046,0,9186.763,0,23798.51,0,42075.34,31.4982,"am",1.28,4.65,1.19,3.837329,659,"tree",6.372661,13.64969,7.764746,2.25089355294755,88.5785909869858,7.50233013464565,0.038155046169979
208,184.3,"CACR",7410,2.2,1,NA,2,NA,0,"seed",0,2,0,683.8462,15.90431,10180.1,30.42632,18101.05,30.42632,47288.01,24.0607,"ecm",4.58,2.02,2.3,3.496869,543,"shrub-tree",5.97421,11.51124,7.55682,1.9752451138978,82.275182052648,6.28666707892972,3.34371603752728e-06
208.1,69.6,"LITU",7704,2.8,1,3.2,1,0.05,1,"sap",1,0,0,2010.902,730.6166,12875.46,2090.84,19548.32,10897.7,35065.16,54.17131,"am",2.07,2.6,1.3,6.188298,94,"tree",6.234942,13.21851,7.943991,2.03833870157846,84.4783712084303,7.69544064107846,0.0228720381361428
208.1,157.2,"COFL",7876,2.6,1,3.7,1,0.1375,1,"sap",2,3,0,3409.861,0,8569.526,0,15637.6,0,42627.86,27.46037,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.956178,11.65919,7.561069,3.08024967400999,81.6488820095714,6.73702700099211,0.00682838138790809
208.1,189.4,"COFL",7929,2.6,1,2.8,1,0.025,1,"sap",3,2,0,206.1199,0,8701.513,0,19572.64,0,39907.86,19.83975,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",6.002731,11.57067,7.562353,1.71667843514629,82.9244076560158,6.19844805792795,0.00220061977697285
208.2,189.5,"COFL",7930,4.9,1,5.3,1,0.05,1,"sap",4,2,0,206.1199,0,8701.513,0,19572.64,0,37365.04,19.83603,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",6.001478,11.56886,7.562666,1.71026315208992,82.901203164229,6.19730613661103,0.00207126842780543
208.2,235.9,"CECA",8046,2.4,1,NA,2,NA,0,"seed",1,4,0,2647.428,54.58517,15943.72,95.39446,24393.08,174.1071,45167.9,18.26273,"am",3,4.05,1.31,2.754654,924,"shrub-tree",6.394099,12.2596,7.69845,0.0298903898922452,89.4256359605268,5.36969663534038,0.0428078964173365
208.3,52.5,"COFL",7651,7.2,1,NA,2,NA,0,"sap",2,4,0,973.1397,0,6814.083,128.6796,17882.52,128.6796,43548.99,34.40189,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.906264,12.52757,8.083302,2.57015311247539,77.921327477148,7.75852088248727,-0.0104733463830534
208.3,156.3,"COFL",7877,2.9,1,4,1,0.1375,1,"sap",2,2,0,3409.861,0,9649.677,0,15637.6,0,48080.17,27.60138,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.948668,11.67467,7.562724,3.10323736322428,81.4165471993004,6.75227258203001,0.00587661816388277
208.4,37.9,"NYSY",7613,9,1,9.7,6,0.0875,1,"sap",0,1,0,2301.609,0,8888.869,0,15958.32,2991.205,36682.41,21.13962,"other",3.52,2,1.87,4.075186,403,"tree",5.678776,11.98482,8.217252,3.29903636317529,73.4403374895969,7.77490187796476,-0.033490758074599
208.4,129.5,"OXAR",7856,3.9,1,5,1,0.1375,1,"sap",0,2,0,1606.972,0,8549.177,0,21877.55,0,44323.47,25.5584,"eric",2.7,3,1.12,5.112033,482,"shrub-tree",5.682624,12.64669,7.622748,3.18174184474833,73.3189253207744,7.14020430541685,-0.0222918354868555
208.4,148.9,"LITU",7879,12.1,1,12.2,1,0.0125,1,"sap",0,3,804.2477,394.0814,3518.623,6642.348,6522.253,21214.08,13190.13,31819.76,27.78737,"am",2.07,2.6,1.3,6.188298,94,"tree",5.874883,11.88185,7.574181,3.24118663759959,79.2647592557832,6.8663735710382,-0.00123912252944785
208.4,193.3,"COFL",7971,4.9,1,5.6,1,0.0875,1,"sap",4,2,0,4390.289,0,10399.9,0,16905.96,0,38714.35,19.12714,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",6.014921,11.62259,7.568257,1.51499387350969,83.0935302974045,6.13174731085171,0.00353606359418226
208.5,213.6,"COFL",8016,7.6,1,7.9,1,0.0375,1,"sap",1,1,0,4607.256,0,10203.97,0,21753.11,0,47878.86,20.44559,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",6.13591,12.01154,7.614128,0.595248640529015,84.4718237473848,5.77027096760958,0.0209655405257451
208.7,91.2,"JUVI",7735,3.7,1,5,6,0.1625,1,"sap",3,3,0,394.0814,0,8736.644,0,24240.88,0,34563.98,35.61248,"am",1.28,4.65,1.19,3.837329,659,"tree",6.28584,13.68428,7.801142,2.0912261180305,86.1585466752904,7.55476864018038,0.0318400077704893
208.8,47.7,"COFL",7614,3,1,3.8,6,0.1,1,"sap",3,4,0,2603.815,128.6796,9097.597,128.6796,14835.13,128.6796,39851.12,27.69136,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.713163,12.35633,8.128657,2.77487818434634,73.6126286829702,7.76940362415364,-0.0269686968464298
208.8,61.5,"NYSY",7653,2.3,1,3.5,1,0.15,1,"seed",0,1,73.89811,1154.928,81.44579,12965.63,109.5473,28833.51,109.5473,43324.41,50.37674,"other",3.52,2,1.87,4.075186,403,"tree",6.198835,12.92927,8.010973,2.20389586580752,84.4308866591605,7.73348223603397,0.0172790894382308
208.9,202.1,"NYSY",7972,6.6,1,7,1,0.05,1,"sap",1,3,0,2818.551,0,11824.18,0,21203.68,0,38976.01,19.71928,"other",3.52,2,1.87,4.075186,403,"tree",6.020299,11.7765,7.585168,1.0735617709064,82.4608318302461,5.97869799293381,0.00748279259568784
209,172.4,"COFL",7904,4.2,1,NA,2,NA,0,"sap",2,1,0,251.6494,0,9185.805,0,24291.52,0,41286.5,28.78238,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.924192,11.43066,7.55429,2.53800144535801,81.2093130580633,6.49531682271587,-0.00331223149350162
209.1,30.2,"NYSY",7587,5,1,5.2,1,0.025,1,"sap",1,1,0,2507.501,2156.515,2806.149,2991.205,17585.17,2991.205,33746.93,22.55014,"other",3.52,2,1.87,4.075186,403,"tree",5.674555,11.81314,8.297688,3.66998265618167,73.499849627141,7.77171004334835,-0.0335348220139543
209.1,230,"CECA",8048,2.6,1,NA,4,NA,1,"sap",0,1,0,2383.738,0,14938.01,0,26070.39,0,40855.1,19.00446,"am",3,4.05,1.31,2.754654,924,"shrub-tree",6.345049,12.23938,7.673217,0.0861788976763403,88.625699617589,5.48025761531945,0.0408908479014464
209.2,95.4,"JUVI",7737,2.3,1,3.3,1,0.125,1,"seed",1,2,93.28959,858.668,117.2678,9774.696,188.362,24425.2,247.1255,47017.13,32.8723,"am",1.28,4.65,1.19,3.837329,659,"tree",6.343265,13.68664,7.778941,2.17685923866999,87.9518589181308,7.52121870941091,0.0363745831225458
209.3,77.3,"LITU",7705,10.1,1,10.6,1,0.0625,1,"sap",1,0,0,716.3145,973.1476,5667.857,5922.986,15762.89,13029.59,36911.85,50.69397,"am",2.07,2.6,1.3,6.188298,94,"tree",6.062445,13.50226,7.894666,1.92051491890646,80.2245469246238,7.65743713929583,0.0122793558453632
209.3,162.8,"COFL",7905,2.1,1,4,1,0.2375,1,"seed",1,0,23.75829,4780.475,113.0345,9275.67,495.5705,20102.66,869.4436,45022.69,28.43759,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.95095,11.51416,7.559075,2.91495699565563,81.751158776041,6.65470684396091,0.004451650427552
209.4,164.5,"CATO",7906,9.9,1,9.8,1,-0.0125,1,"sap",0,2,0,3459.915,0,8805.138,0,21277.64,2214.517,38719.93,28.58258,"ecm",2.2,3,1.26,3.308163,147,"tree",5.94653,11.48529,7.558138,2.8557029827151,81.652632853074,6.62779160867088,0.00276854281721966
209.6,92.4,"ACRU",7738,3.9,1,NA,2,NA,0,"sap",3,6,0,394.0814,0,8345.908,683.4928,24857.04,3164.126,31698.5,35.15042,"am",3.44,1.84,3.08,3.795745,1927,"tree",6.295752,13.70672,7.79841,2.08931146975843,86.6240745910756,7.5487883865563,0.0329232128791437
209.6,191,"COFL",7932,6.1,1,6.3,1,0.025,1,"sap",4,2,0,4596.409,0,10907.64,0,19602.26,0,43810.81,19.77491,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.983858,11.54671,7.567275,1.61297430472816,82.5251651195379,6.17946559961473,0.000504165203258118
209.7,153.4,"ULAL",7881,2.8,1,3.2,1,0.05,1,"sap",0,7,0,1446.169,0,10457.11,0,23222.96,0,47588.52,28.63878,"am",3.03,3.5,1.71,3.600649,462,"tree",5.915672,11.71455,7.570917,3.16958786217338,80.4921987526053,6.80506398045971,0.00213064534808567
209.7,157.6,"COFL",7882,2.7,1,3.8,1,0.1375,1,"sap",2,2,0,3736.846,0,8360.854,0,16693.21,0,49940.9,28.6426,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.940052,11.60546,7.56532,3.07199969834945,81.3339643858931,6.73971795670612,0.00487417883740089
209.8,71.7,"LITU",7706,3.2,1,3.8,1,0.075,1,"sap",1,0,0,0,0,12206.96,4038.659,22797.7,13029.59,27888.08,57.69376,"am",2.07,2.6,1.3,6.188298,94,"tree",6.194345,13.35441,7.937727,1.93698423341016,83.5563161854836,7.69149652399175,0.0210977010470408
209.8,95,"JUVI",7739,2.9,1,3.9,1,0.125,1,"sap",6,2,0,394.0814,0,9483.549,0,22826.59,0,44563.53,33.36673,"am",1.28,4.65,1.19,3.837329,659,"tree",6.329163,13.7024,7.784161,2.14810780809408,87.6619465449989,7.52740219184275,0.0355487283701175
209.8,107.5,"CECA",7787,2.4,1,4.4,1,0.25,1,"seed",0,0,0,2396.878,0,13311.67,0,27929,0,39923.63,27.31621,"am",3,4.05,1.31,2.754654,924,"shrub-tree",6.321177,13.4889,7.717636,2.53855088367076,87.8014286286913,7.40730685849767,0.0344331428606573
209.8,204.2,"COFL",7974,2,1,2.8,1,0.1,1,"seed",0,0,0,2930.807,121.1948,7729.637,419.7403,21664.32,775.6671,42544.59,19.95686,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",6.001009,11.80039,7.591206,0.951811659685634,81.950260253403,5.94674232071564,0.00622389433281178
209.9,93.4,"JUVI",7740,3.7,1,4.7,1,0.125,1,"sap",6,3,0,394.0814,0,8031.749,0,26820.5,0,42425.76,34.54322,"am",1.28,4.65,1.19,3.837329,659,"tree",6.307221,13.71184,7.793979,2.10380258833173,87.023533966825,7.541652440213,0.0339231065516611
210,97.6,"JUVI",7788,3.7,1,5.8,1,0.2625,1,"sap",5,2,0,4813.046,0,11830.55,0,21558.14,0,44985.94,31.72615,"am",1.28,4.65,1.19,3.837329,659,"tree",6.342861,13.68475,7.770367,2.214720807703,88.1592922901205,7.50507824123542,0.036648533326172
210,187.9,"COFL",7933,2.3,1,3.8,1,0.1875,1,"seed",0,1,58.70066,206.1199,260.5558,7476.189,576.3016,23123.4,739.633,47754.44,21.82963,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.964377,11.48638,7.564418,1.76815525421349,82.0964919152795,6.23607374807478,-0.000994569904262064
210.1,46,"LITU",7615,3.7,1,4.3,1,0.075,1,"sap",0,6,0,1979.235,0,5016.008,174.3662,15024.53,3378.806,31871.25,25.94461,"am",2.07,2.6,1.3,6.188298,94,"tree",5.721361,12.35742,8.152123,2.80406050298334,74.0406542288909,7.77621830082694,-0.0268934888980735
210.1,63.9,"NYSY",7654,9.7,1,10.9,1,0.15,1,"sap",0,3,0,1081.03,0,14388.55,0,25108.53,0,45104.73,55.56124,"other",3.52,2,1.87,4.075186,403,"tree",6.228839,13.08138,7.999276,2.07653755160071,85.1024325153722,7.72911282377978,0.0216088792517327
210.2,85.4,"JUVI",7741,5.2,1,6.8,1,0.2,1,"sap",0,5,0,461.5706,0,5133.095,0,16866.86,0,43326.34,41.53119,"am",1.28,4.65,1.19,3.837329,659,"tree",6.146592,13.68399,7.844898,1.93670124522955,82.5987359590722,7.60644006338789,0.0208022397070809
210.2,92.1,"ACRU",7742,2.3,1,2.6,1,0.0375,1,"seed",2,2,48.71825,448.3445,860.1681,9040.145,891.6547,24352.3,3495.446,34002.73,35.64533,"am",3.44,1.84,3.08,3.795745,1927,"tree",6.284132,13.72135,7.803193,2.06254161122993,86.4017745961824,7.55390259078133,0.0322280917828046
210.2,197.1,"CECA",7975,2.2,1,3.3,1,0.1375,1,"seed",0,0,0,6181.657,6.157522,10884.01,51.1844,20526.65,173.2667,39756.05,19.4518,"am",3,4.05,1.31,2.754654,924,"shrub-tree",5.991945,11.64062,7.577683,1.28865614620156,82.2367454302816,6.07549211925275,0.00314463957111655
210.3,47.2,"COFL",7616,2.2,1,NA,3,NA,0,"seed",0,0,42.45077,2022.055,340.9492,9493.131,621.5563,15830.6,905.3206,41589.07,27.34648,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.737533,12.41358,8.142468,2.73467537865121,74.3502410314622,7.77535120321086,-0.0251113489285625
210.3,86.5,"JUVI",7743,2.4,1,NA,2,NA,0,"seed",0,1,31.98927,287.6678,75.50033,5686.903,120.2523,21360.74,185.1262,42962.6,40.49472,"am",1.28,4.65,1.19,3.837329,659,"tree",6.173602,13.6986,7.838352,1.94900795610238,83.3260993675444,7.5986829596466,0.0231064458160381
210.4,175.8,"COFL",7907,6.6,1,7,1,0.05,1,"sap",3,1,0,2115.556,0,5999.664,0,23738.27,0,45728.68,29.9763,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.905052,11.37717,7.557963,2.37536798116558,80.8301843827784,6.44625981703481,-0.00612833518623415
210.5,94.6,"ACRU",7744,2.3,1,2.7,1,0.05,1,"seed",1,3,27.15121,487.371,860.1681,9606.503,869.2473,26665.78,3682.151,43599.58,33.91639,"am",3.44,1.84,3.08,3.795745,1927,"tree",6.314354,13.72038,7.789933,2.11538254657997,87.3681348906846,7.53394400500006,0.0347032435981
210.5,143.9,"JUVI",7860,3.6,1,4.6,1,0.125,1,"sap",0,0,0,3066.234,0,10751.43,0,30104.38,0,48325,29.02921,"am",1.28,4.65,1.19,3.837329,659,"tree",5.813659,12.02124,7.59119,3.28342340622799,77.6054668470591,6.95164868285356,-0.00680016276779649
210.5,234.8,"CECA",8050,2.3,1,2.7,1,0.05,1,"seed",1,3,0,4047.612,89.66891,10385.8,101.552,25266.93,185.4482,48661.47,17.23813,"am",3,4.05,1.31,2.754654,924,"shrub-tree",6.353638,12.29087,7.694794,-0.0784144374151886,88.6440821446535,5.40381819193188,0.040543599105609
210.6,114.7,"JUVI",7823,3.2,1,4.6,1,0.175,1,"sap",1,1,0,1724.962,0,7577.27,0,24420.37,0,33380.95,26.3418,"am",1.28,4.65,1.19,3.837329,659,"tree",6.178694,13.26483,7.687924,2.76659550023827,84.6992445912446,7.33253762603621,0.0215432863757473
210.6,158.3,"FRAX",7883,2.2,1,3.1,1,0.1125,1,"seed",0,0,0,3071.779,0,10237.32,502.7255,18326.03,502.7255,51066.42,29.3829,"am",2.98,NA,NA,3.303949,785,"tree",5.932601,11.56445,7.56724,3.05284781224985,81.2030573799102,6.73364684057398,0.00366199559845205
210.6,234.4,"FAGR",8051,2.5,1,3.8,1,0.1625,1,"seed",0,3,0,4052.922,301.2159,10797.03,1494.872,21949.19,2219.433,46602.82,17.28254,"ecm",4.75,1.5,1.5,4.154795,146,"tree",6.349763,12.28963,7.693094,-0.0769195508587468,88.5780607164341,5.41153446215122,0.0403695805975101
210.7,82.6,"COFL",7745,7.8,1,7.8,6,0,1,"sap",1,1,0,716.3145,0,5105.449,0,17118.3,0,48958.21,45.33846,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",6.080501,13.65899,7.865919,1.88528698734885,80.9411238002945,7.62848860436816,0.0151977577572201
210.7,180.9,"COFL",7934,2,1,NA,3,NA,0,"seed",2,0,98.62245,0,350.0441,6804.407,489.9549,18019.92,751.7517,49585.66,29.27468,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.921081,11.38691,7.560427,2.12173028530909,81.1681784198591,6.36120744769043,-0.00487206991663954
210.8,102,"JUVI",7790,3,1,4.2,1,0.15,1,"sap",2,2,0,4796.34,0,14297.77,0,24278.64,0,41078.72,29.59331,"am",1.28,4.65,1.19,3.837329,659,"tree",6.331573,13.63361,7.750262,2.32926967186269,88.123010756768,7.46725840392015,0.035827728713265
210.8,175.4,"COFL",7908,7,1,NA,2,NA,0,"sap",3,1,0,2115.556,0,5999.664,0,24459.34,0,45728.68,30.26315,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.902525,11.36292,7.558922,2.39184939146882,80.7758233802453,6.45529448038344,-0.00631242621049188
210.9,119,"JUVI",7824,3.4,1,5.7,1,0.2875,1,"sap",1,1,0,1719.975,0,9501.299,0,19432.76,0,42607.8,26.06596,"am",1.28,4.65,1.19,3.837329,659,"tree",6.027075,13.09868,7.671079,2.89931095993033,81.3403209378697,7.28401159778839,0.00756534939940822
211.1,92.6,"JUVI",7746,2.5,1,3.2,1,0.0875,1,"seed",0,5,54.26316,570.7567,121.5953,9038.307,158.7525,25974.96,241.5021,41884.26,35.65721,"am",1.28,4.65,1.19,3.837329,659,"tree",6.282096,13.74209,7.804746,2.04392972365057,86.5143876903674,7.55356000189327,0.0324216914400954
211.1,201.3,"NYSY",7976,6.3,1,6.2,1,-0.0125,1,"sap",1,2,0,1606.925,0,12175.88,0,16592.05,0,41162.67,19.82964,"other",3.52,2,1.87,4.075186,403,"tree",5.979321,11.70603,7.587175,1.05704481040699,81.6490363759617,6.00630642969277,0.00321152698101559
211.2,50.9,"PRSE",7655,3.2,1,NA,4,NA,1,"sap",0,9,0,1979.235,0,10623.87,0,18120.77,0,40450.31,33.08858,"am",2.46,3.02,1.06,2.219375,160,"shrub-tree",5.859647,12.60476,8.114999,2.5144237828538,77.1078274369916,7.77219780949557,-0.014007037714193
211.2,88.2,"ACRU",7747,3.9,1,5.2,1,0.1625,1,"sap",6,3,0,630.4627,0,4447.663,683.4928,20532.09,683.4928,36231.3,39.45452,"am",3.44,1.84,3.08,3.795745,1927,"tree",6.208786,13.73624,7.832256,1.94442181677947,84.4034753738549,7.58944949650692,0.0263215132699203
211.2,93.6,"QURU",7748,2.4,1,3.2,1,0.1,1,"seed",0,4,0,1936.101,0,10877.28,0,28279.76,7748.275,38791.93,34.93183,"ecm",2.75,2.88,1.12,3.004444,45,"tree",6.293822,13.74122,7.799308,2.06583164667674,86.8902300563726,7.54553164722861,0.0334004287139278
211.3,181.9,"COFL",7935,2.3,1,3.6,1,0.1625,1,"seed",2,0,5.309292,1465.741,379.2688,6853.196,556.7845,18551.1,789.4115,52844.03,29.18142,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",5.919355,11.37349,7.56241,2.06457302879778,81.1274186823774,6.34750394213713,-0.00499388983579722
211.4,26.5,"NYSY",7590,9.7,1,9.6,1,-0.0125,1,"sap",2,3,2156.515,2507.501,2991.205,4425.483,2991.205,17971.83,2991.205,34446.52,25.41409,"other",3.52,2,1.87,4.075186,403,"tree",5.742018,11.86574,8.351154,3.75930123999504,75.1342409593521,7.77248037426175,-0.0239574735703282
211.4,210.9,"OXAR",8019,2.7,1,3.3,1,0.075,1,"sap",0,3,0,1480.106,224.3176,6809.748,224.3176,22943.41,570.6782,43748.7,20.41341,"eric",2.7,3,1.12,5.112033,482,"shrub-tree",6.039797,11.91898,7.610315,0.602878393585147,82.5186268597358,5.83659709463388,0.0109523165438453
211.5,49.9,"ACRU",7656,3.1,1,4.8,6,0.2125,1,"sap",1,11,0,1979.235,0,6090.111,369.8361,17515.03,369.8361,42236.99,31.46674,"am",3.44,1.84,3.08,3.795745,1927,"tree",5.831032,12.58061,8.125756,2.54764292116988,76.5067187344717,7.77507177984354,-0.0166337691492897
211.5,113.4,"ACRU",7825,2.3,1,3.2,1,0.1125,1,"seed",0,1,42.04236,1745.571,507.7599,11741.28,1389.801,25113.74,1704.047,40303.7,26.79215,"am",3.44,1.84,3.08,3.795745,1927,"tree",6.205984,13.32102,7.697691,2.70590331416547,85.4251438243865,7.35135391822247,0.0241260361086309
211.5,155.7,"MORU",7884,2.9,1,3.5,1,0.075,1,"sap",0,8,0,1773.154,0,10004.72,0,24085.33,0,51872.08,30.14227,"am",2.34,2.88,1.57,2.919271,192,"tree",5.915665,11.60597,7.573355,3.11830835630579,80.649409736175,6.77920545966254,0.00144223815527873
211.6,52.1,"NYSY",7657,2.3,1,3.1,1,0.1,1,"seed",0,0,10.7521,2087.785,28.10155,11249.58,173.1646,25345.59,178.8901,40753.03,35.42804,"other",3.52,2,1.87,4.075186,403,"tree",5.907329,12.67278,8.106935,2.44041833105183,78.206411645836,7.77106868007843,-0.0096720092904716
211.6,102.1,"COFL",7792,11.4,1,11.7,1,0.0375,1,"sap",1,3,0,4796.34,151.7468,13641.11,151.7468,24126.89,151.7468,38979.15,29.8163,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",6.320644,13.64582,7.753583,2.31015634721667,87.976461182817,7.46979889973011,0.0351926160748729
211.7,82.1,"COFL",7749,8.2,1,8.1,1,-0.0125,1,"sap",2,1,0,716.3145,0,2791.195,0,19145.13,0,44466.61,47.0812,"am",4.87,2.92,1.1,3.821149,2681,"shrub-tree",6.091181,13.68084,7.874653,1.83988885409063,81.2741625303558,7.63592032516401,0.0160464903184026
211.7,90.4,"ACRU",7750,2.1,1,2.8,1,0.0875,1,"seed",2,1,161.47,923.3376,860.1681,3258.515,909.1534,23623.68,959.301,39005.5,37.74088,"am",3.44,1.84,3.08,3.795745,1927,"tree",6.245267,13.75742,7.821171,1.9707461717797,85.5216975298064,7.57412693789703,0.0296058248154892
211.7,96.3,"JUVI",7793,2.7,1,3.7,1,0.125,1,"sap",4,2,0,1806.039,0,10490.53,0,24495.93,0,42660.3,33.18097,"am",1.28,4.65,1.19,3.837329,659,"tree",6.311476,13.73372,7.786113,2.12365608059548,87.5661847198879,7.52413369026892,0.0349727680268853
211.7,112.3,"CATO",7826,2.3,1,3.6,1,0.1625,1,"seed",0,1,0,1939.36,0,12376.46,0,24460.06,1250.362,40812.78,27.01145,"ecm",2.2,3,1.26,3.308163,147,"tree",6.229698,13.36233,7.703588,2.66373493223777,85.982049899267,7.36447633494973,0.0263529476325512
211.8,106.8,"JUVI",7794,4.3,1,5.5,1,0.15,1,"sap",1,3,0,2346.401,0,16816.22,0,24442.2,0,37857.76,28.17155,"am",1.28,4.65,1.19,3.837329,659,"tree",6.29863,13.53689,7.730346,2.46733034729359,87.5460570752436,7.42364217197091,0.032843839622419
211.8,127.8,"ACRU",7827,8.8,1,9.2,1,0.05,1,"sap",0,1,0,3584,0,7785.495,876.5201,22346.1,1034.888,41019.63,26.14797,"am",3.44,1.84,3.08,3.795745,1927,"tree",5.764567,12.71414,7.641778,3.12270740532562,75.564728410306,7.17935461153501,-0.0149947293772011
211.8,164.9,"ACRU",7909,2.2,1,3.3,1,0.1375,1,"seed",0,0,5.725553,2056.95,25.71394,8043.765,63.10674,22835.67,82.93805,50899.65,30.56532,"am",3.44,1.84,3.08,3.795745,1927,"tree",5.917596,11.40418,7.564755,2.83609577695558,81.0112122694305,6.6346397957484,-0.0012525580652663
211.8,188,"ACRU",7936,2.5,1,3.7,1,0.15,1,"seed",0,1,0,1794.148,7.068583,7792.634,64.27699,23762.02,215.6625,48372.81,22.93456,"am",3.44,1.84,3.08,3.795745,1927,"tree",5.938064,11.42725,7.568433,1.7370605448349,81.4994364867528,6.24485207897204,-0.00305703971521615
211.9,127.9,"ACRU",7828,2.5,1,3.6,1,0.1375,1,"seed",0,0,60.82123,4451.244,166.5044,7927.393,1069.43,22853.96,1354.458,42056.92,26.18225,"am",3.44,1.84,3.08,3.795745,1927,"tree",5.765369,12.70943,7.641843,3.12381724869376,75.6021087248293,7.17854731871013,-0.0149015503763672
